F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
2.64957304095096,-1.39288749092107,3.57622639233647,-6.18944985572208,6.10767277541289,-8.87522270326482,10.0362387403746,-11.0352478089099,11.7626667066458,-11.7685775573402,10.1662083207293,-10.3576423083627,10.045824844209,-9.50780145974155,7.75412007669671,-6.67070281049267,5.02834186122282,-4.58086225500043,5.15899906299248,-4.86468950552015,4.78024397141059,-4.84474070569614,5.4792841124519,-4.01760724932492,3.49570333881671,-2.81768100750827,3.43604980967884,-2.72000516959167,1.73795432256983,-1.81027304051184,1.9878218063688,-2.82990985575248,1.86242129155065,-1.92998538376921,2.84978585112762,-3.066552697498,1.28667502699018,-2.7613639171658,2.6232823141533,-4.83633645770628,4.8867776476839,-5.0633551052166,2.73104046116026,-0.981808179442851,-0.56704828882682,-1.03593238492334,0.781016151801248,-2.03858167441569,1.82340673534506,-1.7822804820969
1.17101827286814,0.129514385446594,2.23853599729315,-3.02717937233124,4.04643799935228,-3.59367244799028,2.05989873478224,-2.67736785919169,1.87132671641742,-1.43976512967118,3.30794222101609,-2.35446456545398,2.68331553731502,-1.79020252509986,2.52069359538922,-3.3569584420928,4.47014161949595,-7.41895305433221,8.77222445190426,-11.9867642816222,12.7049691855868,-12.7971683044799,13.2472129321529,-13.318299405283,14.9776317725191,-16.9368446538754,14.9272766859591,-18.1594874111652,16.3495103841897,-14.8602731699458,13.4967911074014,-13.2256582236018,14.764377894267,-15.8813175882164,13.2507498969949,-14.3557634619194,14.2384253702155,-13.6679053237783,14.4059832385637,-12.9061296792896,10.5863909823759,-9.50859342828387,9.51753918594217,-8.4270461959807,8.86644242237865,-8.51714418473277,6.41237881423039,-4.96535522669001,2.42165104673522,-2.39313121801404
1.88937917618153,-3.25243332837262,2.58392397392951,-1.43597567201121,2.07094004300809,-0.5443652978767,1.0625746422457,-0.895438122502022,0.564724541034474,-1.39550184525743,-0.231660934061045,0.319540346181634,-0.296996930284739,-0.599084451594062,2.00121399975359,-1.46776873216141,3.19996465361272,-4.69317333391643,4.97591104949215,-4.62849322137232,2.70256686684175,-3.78349427987124,3.99269749930297,-3.74407729818346,3.55948358746882,-3.53819170782158,2.63035664006042,-1.71389183330955,1.37294769355173,-2.1988668229537,2.32198449774933,-1.94138703058333,1.91371335223443,-4.18737859042676,2.02839056143694,-0.529884924330073,0.8453717515587,-0.278753446659905,0.220208944873367,-2.15028929329454,4.59246373847428,-5.07831767794958,6.4605970010334,-2.99652600913251,2.97452726182396,-4.62487300808934,4.73538064106708,-4.34270161361936,1.87319968496455,-0.770182491936511
-0.269481780352023,1.45911009876931,-2.90529658360766,5.06944854034392,-5.25612501435532,3.20986285211574,-1.13651488195707,3.43850792910295,-5.03134604687537,6.28972779782167,-7.49597674462137,7.98055575354882,-5.35024070996627,6.5636924285516,-5.11872907890934,5.76365285458177,-5.90659078267898,5.4248950411599,-5.12759525149111,4.7286640582004,-3.31984002200845,3.47960834209933,-3.5234764255069,1.48549313819052,0.169030371610667,-1.7971489269313,1.10155460383758,-2.24897499538753,2.97097001875923,-3.14616238857234,5.39581895109402,-5.43992210580429,6.21667135441022,-5.94291734826558,7.80306936268625,-7.97646047207556,9.41524068346937,-9.96737228062672,10.1326353775697,-8.29709051675232,9.06622165267616,-7.4301596979518,8.20899806779688,-7.2011580664662,6.21399996764017,-5.43552690391613,6.3591605598319,-5.40112378855356,4.02867563709202,-1.41566037565032
0.270424982541599,-0.908654428674175,0.0247529514199062,-0.756004075727123,-0.167914795072344,-0.142656370349946,-1.36727397927171,0.531624403038826,-1.60668395239538,1.58881497568184,-3.23707131628141,2.41318943584782,-2.46426816957088,-0.626980427136099,1.2931173373259,-3.23183347556429,2.49384432931251,-2.1044127928151,4.61793328490885,-4.33226305329452,5.17822816064516,-4.34605380557782,4.95423251156147,-4.87773871119871,5.73399491056565,-6.02988586348148,6.09307826710398,-6.04148192753919,7.03106955194338,-4.4541247818612,3.7886762410622,-1.11669027079568,0.403407986570994,-0.477892848977485,-0.388403109578205,2.3808383905208,-1.57611896178643,2.45190430540544,-1.00260031951365,1.49380563417377,-0.606389175929935,1.11526657354943,-0.60137707681644,0.23817111802756,-1.76654507740493,-0.805566645073337,-1.85739603342506,0.697875659658238,-2.05304700835581,2.4998976717313
1.51599237952782,-2.6219389769318,1.14476461820714,-1.37979341292649,-1.33486393163616,3.82104909364073,-7.05690377510251,4.65716797524097,-3.82474612486161,4.97063551864754,-3.20600444317729,2.24041134954433,-2.77321311827909,4.1832513587857,-3.96289215025406,1.16973455426768,-2.82065337022781,2.76011273644832,-3.80144714976533,2.28893590078176,-4.23888852681202,4.18751497233359,-7.54231816810887,7.67297178535268,-7.59781214101936,6.34184873810029,-7.77522165670266,6.71491605331305,-6.81986664425906,7.35611195214951,-5.84887525340169,7.17400649259097,-7.33506759077897,5.80854892819938,-4.86901049742763,4.62816365178035,-6.63995310918887,8.74810191640771,-9.82302607700162,7.94980281788541,-7.2761715421645,5.84905351158213,-3.85134523771116,2.96281418814178,-5.11951244779942,4.16392496321237,-4.38230697074262,3.3232924516446,-4.093258118275,1.01868548129172
-1.63489896577999,1.04597621853329,-2.53720312208306,3.42678096908681,-5.15078375281021,4.79621321819995,-5.73495991721534,4.07719706350323,-7.46971840640816,8.61688423794855,-7.17996275067123,7.80213913654265,-8.462530152922,9.5743085233609,-8.88399582458507,6.99592221204004,-5.86705793805275,6.27160562615704,-4.80941075564147,5.03055777166586,-4.98155192756588,4.14817068431121,-2.78636490412961,1.89280804250603,-3.92205015739529,2.07739675806241,-0.855449340423413,0.462750778470779,1.32155964917953,1.02295160319194,-0.363342687326845,0.487554794883299,0.970708093647676,-0.567572419152262,1.97149981719426,-1.65930586550999,3.79376592557783,-1.4940589393691,2.88272402829572,-4.47132928714574,4.85410253309299,-1.70256562797237,2.39946041007417,-1.90316053694461,0.660609723866184,-1.72826400338327,2.33003762881937,-4.93377432601131,0.64474024424733,0.773550816631977
0.26730265643121,0.220594165227377,-0.541553550983772,0.232441353796965,0.887823583624252,2.75027418675704,-3.39354368569223,3.0830613419367,-1.63564436370444,1.95146832337499,-2.24510004809727,1.1276697462725,-0.554957193139664,-1.14199370568493,0.62119439130817,-0.0593068602798804,-0.132133486117568,-0.409218454878662,0.991940974791054,-4.09642923941513,5.08717628639861,-6.76188007280638,6.29254629999648,-2.9325474884114,3.0576166051644,-1.95598490410423,3.62025596947758,-4.90821048912461,2.10070841149675,-1.28379605842114,0.45606449644497,1.0539984207862,-2.01327770995285,-1.50344433774242,2.45446164900642,-3.43022994049555,3.40585618982101,-4.3331752363033,2.86145203344884,-2.69481200877331,0.818163779690393,-0.342538304333998,1.75090773400976,-1.95558078096135,1.51113250267851,-2.61209326702259,4.67639453554132,-4.15815639547412,2.10731562015649,-0.289107884217317
-1.63527194532671,0.412045851182559,0.643469845646174,-0.153279848453026,2.66453709154495,-2.74436353055518,1.38247515195942,-0.226749627962029,-0.0849980507422894,0.0873700150955508,1.46037405079668,-2.5103460374555,3.65564344785173,-3.35334977868054,2.15711140007908,-4.43447551506861,3.16749164661188,-4.32905075949138,4.17312341149243,-2.3456888190337,1.26648198293705,1.23893200303766,-2.94765064520221,4.53683543967275,-4.61252646283521,5.18771406208483,-3.1228210734074,-0.385109932996774,2.18249608689071,-0.696537025498035,0.226511606430928,-0.583547266562139,-1.08235469896603,1.20482398523527,-0.828765903728979,2.29176166718293,-4.24114851589131,3.14609185933854,-4.09753694221477,5.23405891801695,-4.74528767486305,6.08505569083097,-5.99116116085208,5.53945800136028,-3.58310991677051,3.73724091905952,-2.91061504672206,0.741680817307186,-1.00864330383878,-0.0766953932287159
-0.289182014393342,-1.22907040035202,1.48185917183457,-1.34392322329989,2.73266952766964,-6.11799818506363,5.20087593636334,-3.01034156716082,1.80698512166097,-3.00667304937632,1.15462844515876,-1.03253162390091,-0.212567257201446,1.21913593792974,-1.23959400193022,-0.256823463091191,-0.6185032560628,0.789955941977674,-1.82334581547049,3.35419374370931,-2.66374604842489,-0.037211200358287,0.533407029228562,0.981342631998548,-1.30973617076246,0.456982830611402,1.4406231090373,-1.06793357819669,2.88416398323611,-2.79891720763259,2.81972297040657,-4.01162810482755,3.20581116205938,-0.869888081262748,1.44638689523869,-3.56287039543769,3.14736915456261,-4.60288439285986,4.60530770660614,-6.30283137670883,6.53887456232661,-5.26000432524544,5.08414598800998,-2.4973739496659,3.04153288085405,-2.43276295703998,2.05547767102349,-2.2060605272026,0.385088125874608,-0.344249656322205
0.637148022055822,-1.83079586101427,2.02523479227835,-2.01761150193381,0.550015809415326,-0.763881556472241,-1.84673754873176,2.23352152783383,-0.291305097549255,-1.810611906039,0.876901751938017,-1.13556917572282,-1.33037222034872,2.54003014146361,-0.834412596126692,-0.435671362749006,0.90573937963574,2.02202127881012,-2.02856540245726,1.91292102134073,-3.89369509868486,2.99421551646677,-4.08467974678882,6.11484693586624,-8.28154565463807,10.1491403367757,-5.70637468942277,5.38101796012186,-5.70263972838732,6.9173545601133,-5.63921978050246,2.95430752907453,-2.17556971887449,1.14625606579815,-0.221467525431965,0.555936558654215,-3.43368874120498,3.31766333918692,-1.86003693557599,1.61396345419618,-1.68806355618033,0.944220201802816,-1.17288139388804,2.81111499476242,-0.0517085711568392,1.64191587440245,-3.68520180534236,1.38294849586907,-0.168128704532461,-0.485476874813452
-2.47063988829679,3.66589139132216,-5.1544344955519,2.55230182544003,-1.55736992582203,-0.741601324377263,0.885244279692176,-2.6760297708202,0.91343608682418,-1.33926270212376,3.92964317775515,-5.04269285637239,4.78664236202167,-4.54558883906028,3.5128747361597,-1.57657616013451,1.82420083120458,-3.18688560878702,3.29626367396187,-4.47875455661657,4.5067540504613,-3.48301641451605,3.37880194518559,-1.99024231013507,5.10766116268637,-4.28862919736739,4.73529046630625,-3.35707625174515,1.89024790169871,-2.03864072292764,2.18256371030234,-3.42685034567316,5.48997625337931,-1.77044462941236,3.07640363308394,-1.13667763526883,0.799232678817623,0.206768529823233,2.31013541330776,-4.64021957529356,3.05770964648742,-3.3736926590806,6.65725842860218,-3.98673718683206,4.86100683790938,-3.14421060218264,5.12800842657983,-4.08086180642563,3.44999356585555,-2.14082273802988
0.62599752327202,-2.48757501371109,0.289446607180543,0.585557057641018,-2.11200904978386,0.0275511881093204,1.04687403515826,1.51644789190931,-0.924244749841613,1.06127948964775,1.50513920209447,-2.55417323224802,3.09704974395877,-1.02966542987722,1.76493375060064,-1.28732401489955,0.127017613367753,-2.84228196866097,1.65299034482198,-1.72390016347232,-0.363392702169406,1.53648350621331,-2.27500838034968,2.49723080177597,-2.52115544123422,2.62737925515344,-5.8926342255213,8.59097137997613,-8.18776391256519,10.0996857912471,-9.80468307479636,8.90984246051851,-8.8303649400617,9.34727233973441,-8.57274719251633,10.3318386301651,-8.13309115014613,7.70705411726614,-6.38396008775859,6.85432167859835,-9.70230986981941,9.80696644444704,-7.4509483195782,7.57780014694133,-7.34895822928574,5.4356835505966,-4.9260024208939,5.37850879997772,-1.35746042995913,1.64857195238362
1.0275666285159,-1.34306604480184,-0.486831096538224,1.58237191322587,-1.44039845976945,-0.506646009344676,0.565815912704476,1.56309719510002,-5.10359855602355,4.93105020101965,-6.01114559078504,3.39756565194147,-4.16972912978226,5.07184640601254,-5.89803769423095,6.56260239518298,-7.41013479377548,7.91758762306206,-9.44274847107814,8.22652831980717,-7.58519660839201,7.81817631603888,-6.44041647373556,3.74548469378443,-4.96712733081996,6.17661246220347,-5.98966286964091,5.19364908400316,-5.68660732655639,6.82041581434674,-6.25602080435046,8.44755110275311,-7.03051348366305,7.18550261024364,-8.27536962179058,6.29115855873359,-6.93052818566598,6.42146792305878,-7.90372613596877,6.34657576649547,-6.49799032256905,7.55491114800621,-5.88470291373834,6.30605356677961,-5.32689999853233,4.67248404083767,-4.80785658213984,5.63432166389385,-5.3330628196834,2.35739109496948
0.523573972643766,0.844608915237129,0.826279016983661,-1.50252335175847,4.55158071439818,-3.57483854847101,3.20997998084661,-0.636066453966959,0.188727920694165,0.498932052283346,0.59846374031261,0.425291264463841,-0.096762927285543,0.861021622149983,1.75591635107116,0.915713048559605,-1.65869811262057,1.02409700249463,-0.160531892052316,-1.50252561393799,1.41584858211766,0.611677723386492,-2.54475813585325,0.0578307625620513,-1.40686438733954,1.33340728257334,-1.90611985745089,0.789973593678751,-0.776041731914332,0.031692602744842,0.0467930225476368,-2.47324882078324,2.07999789503324,-2.59677406138368,1.63590932224839,-2.53299334655751,-1.13611067806839,1.26328084571818,-4.61865131207538,4.47412570264699,-4.06866089814545,4.40988496428904,-5.19377909621832,3.71219230746338,-4.64170311873203,5.25710175486422,-5.49733305516947,2.60551692876593,-1.01644194069464,0.290486983417793
-0.0843480455453798,-0.897681621917695,-0.294948058182604,1.19401192499944,-2.03540441723495,2.50785071336915,-2.57300574585912,1.7918518662839,-1.25600984944922,0.425029672267967,-0.74918786328913,-0.384459191169622,-0.725823694907916,0.747904929529486,-0.83085186601111,0.338678040184033,-1.69599992606587,-1.12531919010692,0.793237139171633,-1.53821079457743,0.139804309835877,1.65332536865228,-1.82473993566206,0.754223980311056,-1.9517105495858,1.34811662269604,-1.69447417565813,1.20345610048708,-3.8040704900166,4.67724690799137,-2.38877127366105,3.40100224096318,-3.10620318721668,3.01087955502214,-1.25602861630898,0.877203251613684,-1.34368222560812,0.564669395110739,-1.59550501757363,1.22725141543253,0.0126372219864337,-0.67175638909674,1.77822066678362,0.0710172594381975,-0.838605288152232,-0.930811288896133,0.894792640590329,-1.76252612159765,0.794401742297167,-0.988908417260915
-2.05520776382156,0.809605142146527,0.979258816009335,-1.14893757488682,2.16012425769959,-4.25323520041189,1.21983655559537,-1.83746112243905,0.244955232026909,0.682582975625735,-0.729515557141966,0.590727920520465,0.209795335842975,1.7167685291808,-3.87547691257541,2.96877162244567,-4.74838055482427,4.70676501839031,-4.35240615521299,5.4729519570717,-3.93924937376645,2.89121766768382,-4.12169241550655,3.04586792404173,-4.47971386157638,3.79640366667223,-2.1088371787491,-1.32661561512309,0.21520847432886,1.06087229632519,-0.263568187961485,0.028243315230275,-0.100929511132713,-2.0339634499636,2.7580694315461,-4.29122436113574,6.94632377826264,-8.22412264614995,6.77764928735384,-5.56927190030994,6.43840058366013,-5.8708213144287,5.86946415247717,-5.28490478827684,7.15203729699154,-2.79896112832178,2.79682781487683,-3.03715825648799,3.72936064465238,-1.1038640799716
-2.38149985740764,3.20474221773141,-4.25838583410065,5.76921489386384,-6.05304703868501,6.44890298713788,-6.22507568561885,7.18610254018377,-5.91995010834644,5.15231637206058,-6.07417284757797,5.78279803709175,-5.28443387294198,4.07371722712503,-4.87018815850709,5.93036720480537,-5.33777909343437,4.65768151519993,-6.34644532391718,7.69148647410845,-6.76181152244294,5.21135797641801,-7.64750801651871,7.02589995029769,-7.67469575370249,6.39408328509759,-6.80648277674123,6.07624676020606,-6.32621365979143,4.97887890030787,-3.11644996758298,2.02916643732619,-1.96038755879439,2.12671376150048,-2.16203726476693,4.78752765748698,-3.44823922060298,3.35515991398845,-2.84956717361196,0.175671836705248,-1.94283670054205,1.82629803834128,-1.98491762555765,2.5548810285758,-2.33824297781629,1.89701443591014,-1.63905682149049,-0.0195712454603305,0.913697393082967,-0.620917605363599
0.0564350558720396,1.63751712620736,-5.21261114947482,5.59783353442932,-6.32309989508726,7.53091052205007,-5.0711994814353,6.79061946355094,-6.5366754453686,1.81160144805926,0.274020198732135,-0.754969737303205,2.78987555803662,-2.32714574659606,0.444145550596039,1.76636633966667,-2.15100680342873,2.49376871111229,-1.53584917676027,1.17379171370791,-4.24810566484827,5.15855521646254,-6.38070771129347,6.72117312174393,-5.41170369573159,3.52641509372894,-3.85147188491577,4.72254641630549,-2.54389809660589,1.74170068480683,0.452950837680209,2.0097137777774,-1.26208373143107,1.34646009252331,-2.24124189534164,3.4220068199556,-4.4933540407789,5.97847959696782,-6.9734594576346,7.55573146462306,-6.81283729139943,6.88584678452763,-6.09154179408685,5.30744696134855,-4.25103656543757,2.34089728899716,-3.10866007343635,1.13821943531483,1.14642645319057,-0.150072366206214
1.63118834922311,-2.16069861972319,3.44567806946523,-3.28976486264884,4.10551506477141,-0.361078008989159,0.501616332924532,-2.23471079771911,3.71853005041071,-5.68774109964018,6.16864919785073,-4.61279272141442,4.08857078079366,-5.41007101237884,7.91033040119126,-4.94263907926286,4.59408462304377,-4.07275502925898,2.85155557191207,-3.5310018799105,3.26623954932784,-2.7923900018941,3.06530125661731,-3.66797742742315,3.9408358445616,-6.3708550687374,5.10844181716489,-3.99577809563568,3.11526482453096,-0.931787535591361,2.10790574613533,-1.30909814650298,1.16803381988995,-3.72952040324018,2.33690419110504,-3.42077280093922,3.33866046941292,-1.81733451886657,0.748485818655638,2.04303079426836,-4.40392918322473,6.47057615102021,-5.76885999929248,4.77519802641262,-4.63033970792534,3.91651257815113,-2.2145320505959,1.56713024011835,0.558840247501121,-1.12056568791972
-1.46658550634662,1.62199394583807,-1.50864362376619,1.22650355385284,1.92154258605789,-1.91753887945313,4.12163582636418,-6.11125161348098,5.55635112528631,-7.91223124256411,8.21614004714256,-7.72202704833047,5.97256399626192,-2.87982878666656,1.32304278107987,-1.79299667871934,-1.15053404824095,1.43004414061237,-2.96346102173477,1.31798144369206,-1.08351002439722,2.9138722014604,-1.60661657767647,2.10380480922501,-0.716676895480537,-1.29725997726741,-0.421655460552221,0.230498586936773,0.474246764578037,-2.87222190585212,3.80425209554321,-3.5830385765263,2.11716947841973,-2.40515766529714,2.36155804800226,-2.94979996412747,3.43734907637762,-6.45328191157625,6.34036563490669,-4.2683467364643,5.34709821761111,-4.42593056341142,3.59028184105605,-4.36941915919841,4.52212027872957,-3.02938005697481,2.68707625564856,-1.12262660907767,-0.192935529440998,0.79254910718212
-0.813142214192549,0.895288842573583,1.44226229559749,0.165098622636378,1.02289992592303,-1.98893233387907,0.829914490745814,-0.540852073669245,-0.677541361189596,-0.705195919584361,-1.20041947094386,0.159631724647554,1.57874506683598,-3.00043592514245,2.33592463448763,-1.91846378599306,1.53162665880076,-1.24474073687528,0.294601769654911,-0.359002929425945,-1.18598826722032,2.48970074121172,-2.0518292821047,3.04132284384314,-2.10773995861984,3.33684513743053,-4.0736924896635,2.95675677574571,-3.14922802543742,2.08054712502119,-0.457382797729655,-0.925788764596107,-0.261141257394782,0.991760525322979,-1.04984588096444,1.69339774654053,1.36678519150742,-2.49208306695259,0.975709478322573,-1.29817709300892,2.22797377041166,-1.5758441923707,1.41333682428752,-1.15218653861437,1.30331286526303,-1.06422900794225,0.582131940526139,-0.574861448872323,2.12129474091937,-3.18603990032315
